"ORIG"	"DAT1"	"DAT2"	"cond_memo"	"stat_memo"	"LOCA"	"TOPO"	"REC"	"DET"	"Ordre"	"Famille"	"Sous_Famille"	"Espece"	"Espece_bis"	"GEN"	"SP"	"spec_memo"	"Abondance"	"Parcelle"	"Numero_de_piege"	"Type_piege"	"CPI"	"Numero_de_projet"	"Numero_arbre"	"COND_ID"	"STAT_ID"
deg 47.26861 2.081451	20240603	20240701	"R3;THERA2024/225"	"Lind noir Supra canopee;VZ236_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	236	1	lind	Noir	56	17	191141	139486
deg 46.6001 2.673761	20240603	20240701	"R3;THERA2024/197"	"Lind noir Supra canopee;TR413_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		2	413	1	lind	Noir	56	10	191113	139458
deg 47.26568 2.118357	20240603	20240701	"R3;THERA2024/221"	"Lind noir Supra canopee;VZ179_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	179	1	lind	Noir	56	16	191137	139482
deg 47.26093 2.032786	20240603	20240701	"R3;THERA2024/240"	"Lind noir Infra canopee;VZ290_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	290	4	lind	Noir	56	20	191156	139501
deg 46.61626 2.734444	20240603	20240701	"R3;THERA2024/178"	"Lind noir Canopee superieure;TR315_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	315	2	lind	Noir	56	5	191094	139439
deg 46.60366 2.689982	20240701	20240801	"R4;THERA2024/272"	"Lind noir Infra canopee;TR350_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		2	350	4	lind	Noir	56	8	191188	139453
deg 46.66718 2.798198	20240603	20240701	"R3;THERA2024/168"	"Lind noir Infra canopee;TR43_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		2	43	4	lind	Noir	56	2	191084	139429
deg 47.26527 2.067914	20240603	20240701	"R3;THERA2024/229"	"Lind noir Supra canopee;VZ249_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	249	1	lind	Noir	56	18	191145	139490
deg 46.66718 2.798198	20240603	20240701	"R3;THERA2024/165"	"Lind noir Supra canopee;TR43_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	43	1	lind	Noir	56	2	191081	139426
deg 46.60366 2.689982	20240603	20240701	"R3;THERA2024/189"	"Lind noir Supra canopee;TR350_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	350	1	lind	Noir	56	8	191105	139450
deg 46.6001 2.673761	20240603	20240701	"R3;THERA2024/198"	"Lind noir Canopee superieure;TR413_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	413	2	lind	Noir	56	10	191114	139459
deg 46.61481 2.719873	20240603	20240701	"R3;THERA2024/184"	"Lind noir Infra canopee;TR327_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		2	327	4	lind	Noir	56	6	191100	139445
deg 46.61481 2.719873	20240603	20240701	"R3;THERA2024/181"	"Lind noir Supra canopee;TR327_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	327	1	lind	Noir	56	6	191097	139442
deg 47.26624 2.056827	20240603	20240701	"R3;THERA2024/233"	"Lind noir Supra canopee;VZ270_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		1	270	1	lind	Noir	56	19	191149	139494
deg 46.66978 2.731031	20240603	20240701	"R3;THERA2024/169"	"Lind noir Supra canopee;TR118_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Taphrorychus villifrons	Taphrorychus villifrons (Dufour, 1843)	Taphrorychus	villifrons		5	118	1	lind	Noir	56	3	191085	139430
deg 46.60366 2.689982	20240701	20240801	"R4;THERA2024/269"	"Lind noir Supra canopee;TR350_T_1"	Troncais		R.Balvay	LNEF	COLEOPTERA	Curculionidae	Scolytinae	Tomicus minor	Tomicus minor (Hartig, 1834)	Tomicus	minor		1	350	1	lind	Noir	56	8	191185	139450
deg 46.63988 2.768873	20240603	20240701	"R3;THERA2024/173"	"Lind noir Supra canopee;TR207_TE_1"	Troncais		R.Balvay	LNEF	COLEOPTERA	Curculionidae	Scolytinae	Tomicus minor	Tomicus minor (Hartig, 1834)	Tomicus	minor		1	207	1	lind	Noir	56	4	191089	139434
deg 46.62809 2.701644	20240701	20240801	"R4;THERA2024/265"	"Lind noir Supra canopee;TR337_T_1"	Troncais		R.Balvay	LNEF	COLEOPTERA	Curculionidae	Scolytinae	Tomicus minor	Tomicus minor (Hartig, 1834)	Tomicus	minor		2	337	1	lind	Noir	56	7	191181	139446
deg 47.26093 2.032786	20240502	20240603	"R2;THERA2024/157"	"Lind noir Supra canopee;VZ290_T_1"	Vierzon		R.Balvay	LNEF	COLEOPTERA	Curculionidae	Scolytinae	Tomicus piniperda	Tomicus piniperda (Linnaeus, 1758)	Tomicus	piniperda		1	290	1	lind	Noir	56	20	191073	139498
deg 47.26861 2.081451	20240502	20240603	"R2;THERA2024/148"	"Lind noir Infra canopee;VZ236_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Trypodendron signatum	Trypodendron signatum (Fabricius, 1792)	Trypodendron	signatum		1	236	4	lind	Noir	56	17	191064	139489
deg 47.26624 2.056827	20240701	20240801	"R4;THERA2024/316"	"Lind noir Infra canopee;VZ270_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Trypodendron signatum	Trypodendron signatum (Fabricius, 1792)	Trypodendron	signatum		1	270	4	lind	Noir	56	19	191232	139497
deg 46.60366 2.689982	20240701	20240801	"R4;THERA2024/272"	"Lind noir Infra canopee;TR350_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Trypodendron signatum	Trypodendron signatum (Fabricius, 1792)	Trypodendron	signatum		1	350	4	lind	Noir	56	8	191188	139453
deg 46.61481 2.719873	20240603	20240701	"R3;THERA2024/181"	"Lind noir Supra canopee;TR327_T_1"	Troncais		R.Balvay	LNEF	COLEOPTERA	Curculionidae	Scolytinae	Trypophloeus binodulus	Trypophloeus binodulus (Ratzeburg, 1837)	Trypophloeus	binodulus		1	327	1	lind	Noir	56	6	191097	139442
deg 47.26624 2.056827	20240603	20240701	"R3;THERA2024/233"	"Lind noir Supra canopee;VZ270_TE_1"	Vierzon		R.Balvay	LNEF	COLEOPTERA	Curculionidae	Scolytinae	Trypophloeus binodulus	Trypophloeus binodulus (Ratzeburg, 1837)	Trypophloeus	binodulus		1	270	1	lind	Noir	56	19	191149	139494
deg 47.26568 2.118357	20240801	20240915	"R5;THERA2024/381"	"Lind noir Supra canopee;VZ179_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Trypophloeus granulatus	Trypophloeus granulatus (Ratzeburg, 1837)	Trypophloeus	granulatus	cf	1	179	1	lind	Noir	56	16	191297	139482
deg 46.61481 2.719873	20240801	20240915	"R5;THERA2024/341"	"Lind noir Supra canopee;TR327_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Trypophloeus granulatus	Trypophloeus granulatus (Ratzeburg, 1837)	Trypophloeus	granulatus	cf	1	327	1	lind	Noir	56	6	191257	139442
deg 47.26624 2.056827	20240603	20240701	"R3;THERA2024/233"	"Lind noir Supra canopee;VZ270_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Trypophloeus granulatus	Trypophloeus granulatus (Ratzeburg, 1837)	Trypophloeus	granulatus	cf	1	270	1	lind	Noir	56	19	191149	139494
deg 47.28669 2.154923	20240603	20240701	"R3;THERA2024/213"	"Lind noir Supra canopee;VZ71_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Trypophloeus granulatus	Trypophloeus granulatus (Ratzeburg, 1837)	Trypophloeus	granulatus	cf	1	71	1	lind	Noir	56	14	191129	139474
deg 46.6001 2.673761	20240603	20240701	"R3;THERA2024/197"	"Lind noir Supra canopee;TR413_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Trypophloeus granulatus	Trypophloeus granulatus (Ratzeburg, 1837)	Trypophloeus	granulatus	cf coll	1	413	1	lind	Noir	56	10	191113	139458
deg 46.60366 2.689982	20240801	20240915	"R5;THERA2024/352"	"Lind noir Infra canopee;TR350_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		11	350	4	lind	Noir	56	8	191268	139453
deg 46.58879 2.705986	20240801	20240915	"R5;THERA2024/356"	"Lind noir Infra canopee;TR368_TE_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		3	368	4	lind	Noir	56	9	191272	139457
deg 46.58879 2.705986	20240801	20240915	"R5;THERA2024/353"	"Lind noir Supra canopee;TR368_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	368	1	lind	Noir	56	9	191269	139454
deg 46.58879 2.705986	20240801	20240915	"R5;THERA2024/355"	"Lind noir Canopee inferieure;TR368_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		3	368	3	lind	Noir	56	9	191271	139456
deg 46.58879 2.705986	20240801	20240915	"R5;THERA2024/354"	"Lind noir Canopee superieure;TR368_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	368	2	lind	Noir	56	9	191270	139455
deg 47.26687 2.196874	20240801	20240915	"R5;THERA2024/361"	"Lind noir Supra canopee;VZ81 Vouzeron_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		4	81	1	lind	Noir	56	11	191277	139462
deg 46.60366 2.689982	20240801	20240915	"R5;THERA2024/351"	"Lind noir Canopee inferieure;TR350_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	350	3	lind	Noir	56	8	191267	139452
deg 47.28669 2.154923	20240801	20240915	"R5;THERA2024/374"	"Lind noir Canopee superieure;VZ71_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	71	2	lind	Noir	56	14	191290	139475
deg 47.28669 2.154923	20240801	20240915	"R5;THERA2024/373"	"Lind noir Supra canopee;VZ71_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		4	71	1	lind	Noir	56	14	191289	139474
deg 46.63988 2.768873	20240801	20240915	"R5;THERA2024/333"	"Lind noir Supra canopee;TR207_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	207	1	lind	Noir	56	4	191249	139434
deg 46.61626 2.734444	20240801	20241215	"R5++;THERA2024/340"	"Lind noir Infra canopee;TR315_TE_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		3	315	4	lind	Noir	56	5	191256	139441
deg 46.63988 2.768873	20240801	20240915	"R5;THERA2024/334"	"Lind noir Canopee superieure;TR207_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	207	2	lind	Noir	56	4	191250	139435
deg 46.63988 2.768873	20240801	20240915	"R5;THERA2024/335"	"Lind noir Canopee inferieure;TR207_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		19	207	3	lind	Noir	56	4	191251	139436
deg 46.62809 2.701644	20240801	20240915	"R5;THERA2024/347"	"Lind noir Canopee inferieure;TR337_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	337	3	lind	Noir	56	7	191263	139448
deg 46.61481 2.719873	20240801	20240915	"R5;THERA2024/342"	"Lind noir Canopee superieure;TR327_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	327	2	lind	Noir	56	6	191258	139443
deg 47.25163 2.121351	20240801	20240915	"R5;THERA2024/379"	"Lind noir Canopee inferieure;VZ170_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	170	3	lind	Noir	56	15	191295	139480
deg 46.61481 2.719873	20240801	20240915	"R5;THERA2024/343"	"Lind noir Canopee inferieure;TR327_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	327	3	lind	Noir	56	6	191259	139444
deg 47.23222 2.174727	20240801	20240915	"R5;THERA2024/369"	"Lind noir Supra canopee;VZ63_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		4	63	1	lind	Noir	56	13	191285	139470
deg 46.63988 2.768873	20240801	20240915	"R5;THERA2024/336"	"Lind noir Infra canopee;TR207_TE_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		6	207	4	lind	Noir	56	4	191252	139437
deg 47.28669 2.154923	20240801	20240915	"R5;THERA2024/375"	"Lind noir Canopee inferieure;VZ71_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	71	3	lind	Noir	56	14	191291	139476
deg 46.61481 2.719873	20240801	20240915	"R5;THERA2024/341"	"Lind noir Supra canopee;TR327_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	327	1	lind	Noir	56	6	191257	139442
deg 47.26861 2.081451	20240801	20240915	"R5;THERA2024/385"	"Lind noir Supra canopee;VZ236_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		3	236	1	lind	Noir	56	17	191301	139486
deg 47.26568 2.118357	20240801	20240915	"R5;THERA2024/384"	"Lind noir Infra canopee;VZ179_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	179	4	lind	Noir	56	16	191300	139485
deg 47.26568 2.118357	20240801	20240915	"R5;THERA2024/383"	"Lind noir Canopee inferieure;VZ179_TE_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		3	179	3	lind	Noir	56	16	191299	139484
deg 46.61481 2.719873	20240801	20240915	"R5;THERA2024/344"	"Lind noir Infra canopee;TR327_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	327	4	lind	Noir	56	6	191260	139445
deg 47.25163 2.121351	20240801	20240915	"R5;THERA2024/377"	"Lind noir Supra canopee;VZ170_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	170	1	lind	Noir	56	15	191293	139478
deg 47.25163 2.121351	20240801	20240915	"R5;THERA2024/378"	"Lind noir Canopee superieure;VZ170_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	170	2	lind	Noir	56	15	191294	139479
deg 47.26624 2.056827	20240801	20240915	"R5;THERA2024/394"	"Lind noir Canopee superieure;VZ270_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	270	2	lind	Noir	56	19	191310	139495
deg 46.68164 2.832132	20240801	20240915	"R5;THERA2024/324"	"Lind noir Infra canopee;TR19_TE_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		6	19	4	lind	Noir	56	1	191240	139425
deg 47.25163 2.121351	20240801	20240915	"R5;THERA2024/380"	"Lind noir Infra canopee;VZ170_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	170	4	lind	Noir	56	15	191296	139481
deg 47.26093 2.032786	20240801	20240915	"R5;THERA2024/397"	"Lind noir Supra canopee;VZ290_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	290	1	lind	Noir	56	20	191313	139498
deg 47.26687 2.196874	20240801	20240915	"R5;THERA2024/364"	"Lind noir Infra canopee;VZ81 Vouzeron_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		3	81	4	lind	Noir	56	11	191280	139465
deg 46.66978 2.731031	20240801	20240915	"R5;THERA2024/329"	"Lind noir Supra canopee;TR118_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	118	1	lind	Noir	56	3	191245	139430
deg 47.24953 2.183789	20240801	20240915	"R5;THERA2024/365"	"Lind noir Supra canopee;VZ22_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	22	1	lind	Noir	56	12	191281	139466
deg 47.26527 2.067914	20240801	20240915	"R5;THERA2024/389"	"Lind noir Supra canopee;VZ249_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		8	249	1	lind	Noir	56	18	191305	139490
deg 47.26624 2.056827	20240801	20240915	"R5;THERA2024/396"	"Lind noir Infra canopee;VZ270_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	270	4	lind	Noir	56	19	191312	139497
deg 46.66978 2.731031	20240801	20240915	"R5;THERA2024/332"	"Lind noir Infra canopee;TR118_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	118	4	lind	Noir	56	3	191248	139433
deg 46.60366 2.689982	20240801	20240915	"R5;THERA2024/349"	"Lind noir Supra canopee;TR350_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		8	350	1	lind	Noir	56	8	191265	139450
deg 47.26624 2.056827	20240801	20240915	"R5;THERA2024/393"	"Lind noir Supra canopee;VZ270_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	270	1	lind	Noir	56	19	191309	139494
deg 47.26527 2.067914	20240801	20240915	"R5;THERA2024/392"	"Lind noir Infra canopee;VZ249_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		6	249	4	lind	Noir	56	18	191308	139493
deg 47.26687 2.196874	20240801	20240915	"R5;THERA2024/363"	"Lind noir Canopee inferieure;VZ81 Vouzeron_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	81	3	lind	Noir	56	11	191279	139464
deg 47.26527 2.067914	20240801	20240915	"R5;THERA2024/391"	"Lind noir Canopee inferieure;VZ249_TE_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		2	249	3	lind	Noir	56	18	191307	139492
deg 46.62809 2.701644	20240801	20240915	"R5;THERA2024/348"	"Lind noir Infra canopee;TR337_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		3	337	4	lind	Noir	56	7	191264	139449
deg 46.66978 2.731031	20240801	20240915	"R5;THERA2024/331"	"Lind noir Canopee inferieure;TR118_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	118	3	lind	Noir	56	3	191247	139432
deg 47.24953 2.183789	20240801	20240915	"R5;THERA2024/368"	"Lind noir Infra canopee;VZ22_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		5	22	4	lind	Noir	56	12	191284	139469
deg 47.25163 2.121351	20240502	20240603	"R2;THERA2024/140"	"Lind noir Infra canopee;VZ170_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	170	4	lind	Noir	56	15	191056	139481
deg 46.63988 2.768873	20240402	20240502	"R1;THERA2024/16"	"Lind noir Infra canopee;TR207_TE_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	207	4	lind	Noir	56	4	190932	139437
deg 46.61626 2.734444	20240502	20240603	"R2;THERA2024/100"	"Lind noir Infra canopee;TR315_TE_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	315	4	lind	Noir	56	5	191016	139441
deg 47.26624 2.056827	20240502	20240603	"R2;THERA2024/156"	"Lind noir Infra canopee;VZ270_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Curculionidae	Scolytinae	Xyleborinus saxesenii	Xyleborinus saxesenii (Ratzeburg, 1837)	Xyleborinus	saxesenii		1	270	4	lind	Noir	56	19	191072	139497
